Date,Close,Open,Volume
2018-08-13,30.776700973510742,30.653076658697536,14720600
2018-08-14,31.059268951416016,30.67073382213608,17475600
2018-08-15,29.67584228515625,30.376382092191804,26625700
2018-08-16,29.269657135009766,29.96431126823051,20125600
2018-08-17,29.90544319152832,29.15780683103093,17343200
2018-08-20,30.282201766967773,30.082047150009437,14783600
2018-08-21,30.452930450439453,30.11737736293012,13378300
2018-08-22,31.377168655395508,30.405831747218507,13073500
2018-08-23,31.40660285949707,31.25943039577745,12263000
2018-08-24,31.877553939819336,31.553772749506795,10971100
2018-08-27,32.77235794067383,31.889323298534517,11205300
2018-08-28,32.76058578491211,32.925418197801804,17875600
2018-08-29,32.507450103759766,32.52511007839956,10292800
2018-08-30,32.12479782104492,32.5545410469006,14432500
2018-08-31,31.5655460357666,32.09536774712993,15000000
2018-09-03,31.81869125366211,31.37717379247621,4356600
2018-09-04,30.611875534057617,31.553778498374484,10521800
2018-09-05,30.700170516967773,30.65896241525424,7100000
2018-09-06,31.48312759399414,31.076932474504588,12479400
2018-09-10,31.330068588256836,31.736263699206702,9341300
2018-09-11,30.959197998046875,30.970972064032054,10347800
2018-09-12,31.46547508239746,31.200564182655267,14230800
2018-09-13,31.659740447998047,31.61264642621079,14353500
2018-09-14,32.495670318603516,31.848110332496603,17021500
2018-09-17,32.40148162841797,32.55453996232873,12096900
2018-09-18,33.755470275878906,32.748811344694865,20647900
2018-09-19,34.485450744628906,33.91442090042951,12451900
2018-09-20,34.921077728271484,34.856321492870165,11264600
2018-09-21,35.91596221923828,35.25663029939191,23057600
2018-09-24,35.43913269042969,35.82177978084672,9008600
2018-09-25,36.61650848388672,35.32139038722059,16840000
2018-09-26,35.3272705078125,36.616502482887675,24600600
2018-09-27,35.01526641845703,35.450897826006404,20631400
2018-09-28,35.215423583984375,34.644393760542265,14753000
2018-10-01,35.556861877441406,35.133004537882215,8976500
2018-10-02,36.02781295776367,35.83354426337246,20530200
2018-10-03,35.291954040527344,36.5046535940932,26674700
2018-10-04,34.61495590209961,35.31549812262919,14396500
2018-10-05,33.84377670288086,34.05570313895957,20202600
2018-10-08,33.584747314453125,33.55531327825593,26384200
2018-10-09,33.967403411865234,33.790796913186774,17830500
2018-10-10,32.90187072753906,33.779019468711006,14135900
2018-10-11,33.249202728271484,33.22565459511878,15976400
2018-10-15,33.949737548828125,33.52588244659407,16290900
2018-10-16,33.967403411865234,34.10868771253862,15825800
2018-10-17,34.61495590209961,34.344159163483475,21832000
2018-10-18,33.26097869873047,34.64439903837278,17237800
2018-10-19,33.27863311767578,33.61418611839846,13429700
2018-10-22,34.36182403564453,33.967402935648124,14084400
2018-10-23,33.40814208984375,33.73780914622109,20763100
2018-10-24,32.04238510131836,33.79079447724309,17954800
2018-10-25,32.14834976196289,32.94896823494231,29494700
2018-10-26,32.73114776611328,32.31906675572606,26630300
2018-10-29,31.259424209594727,31.806905845939983,26198300
2018-10-30,31.71272087097168,31.553774345598242,23799200
2018-10-31,33.38459777832031,31.995289501030115,26626000
2018-11-01,33.84966278076172,33.40814544014309,20420000
2018-11-05,33.867332458496094,33.91442873291132,15491800
2018-11-06,33.69071578979492,33.55531741007716,11211000
2018-11-07,33.902645111083984,34.02038351827129,12982500
2018-11-08,33.56708908081055,34.01449229293553,16743700
2018-11-09,32.17190170288086,33.26097704410879,29209700
2018-11-12,32.28963088989258,32.43680332283771,15985200
2018-11-13,33.12557601928711,32.31907160494017,18790200
2018-11-14,32.47212600708008,32.50156004498036,28360900
2018-11-16,33.054927825927734,32.878319117932556,19633700
2018-11-19,32.59575271606445,33.05493227470954,12979700
2018-11-21,32.101253509521484,31.877553006349576,18590600
2018-11-22,31.81279945373535,32.19544650186423,9255400
2018-11-23,29.64052963256836,31.430147109240906,33531500
2018-11-26,29.5051326751709,29.40505648530337,30327300
2018-11-27,29.38739013671875,29.25199176879232,25582700
2018-11-28,30.788471221923828,29.728830198631947,29038300
2018-11-29,30.611875534057617,30.56477926300487,23362000
2018-11-30,31.082822799682617,30.35284866277998,29502000
2018-12-03,31.854007720947266,32.731154328253524,32418200
2018-12-04,31.12991714477539,31.99528962071487,26844200
2018-12-05,31.082822799682617,31.37716771681157,9656100
2018-12-06,30.788471221923828,30.435258296050872,21376400
2018-12-07,30.19390296936035,30.89444308297235,19472100
2018-12-10,29.552227020263672,30.09382053288709,14331300
2018-12-11,29.787702560424805,30.111483742384063,19443900
2018-12-12,29.65230369567871,30.111483252775955,15808900
2018-12-13,29.787702560424805,29.93487500834325,15149000
2018-12-14,29.952531814575195,29.658186971947575,16910700
2018-12-17,30.170347213745117,30.552996418139863,21401300
2018-12-18,30.282201766967773,30.229219596429587,18988400
2018-12-19,29.44037437438965,30.494129600390817,24414200
2018-12-20,29.322635650634766,29.870117267815996,25323700
2018-12-21,29.940765380859375,29.59932419848269,28272600
2018-12-26,29.693506240844727,29.49923981687645,13356400
2018-12-27,29.140151977539062,29.493365042633613,14332000
2018-12-28,30.023181915283203,29.616986733107137,11914300
2019-01-02,30.0761661529541,29.440380002645195,17319600
2019-01-03,28.845796585083008,29.905437643155523,30120000
2019-01-04,30.723712921142578,29.328519038738875,43360100
2019-01-07,30.55889320373535,31.12403497958427,20998900
2019-01-08,30.85322380065918,30.729599515789268,19925600
2019-01-09,31.60675048828125,31.29474565302695,27695500
2019-01-10,31.259424209594727,31.335954504372328,18113600
2019-01-11,30.835575103759766,31.35362055709195,12360400
2019-01-14,30.965085983276367,30.600098895970717,14626300
2019-01-15,30.81790542602539,31.112250281080733,14480300
2019-01-16,30.994516372680664,30.847343934530564,15375100
2019-01-17,31.924650192260742,30.8708948252239,25525500
2019-01-18,32.23665237426758,32.3485048732014,25815900
2019-01-21,32.54277038574219,32.289633600175264,10676600
2019-01-22,32.42502975463867,32.07181458722708,17154300
2019-01-23,32.76058578491211,32.648733294159925,13470400
2019-01-24,33.054927825927734,32.84888508182436,14118200
2019-01-28,24.936899185180664,26.491039829185137,183534500
2019-01-29,25.160606384277344,25.472611301131494,68335900
2019-01-30,27.43294334411621,27.226902815672346,67892500
2019-01-31,26.785383224487305,27.662531926967798,39814600
2019-02-01,27.22690200805664,26.91489714690409,21286700
2019-02-04,26.302658081054688,27.079728367601575,35888900
2019-02-05,26.20846939086914,26.16726128574095,21992300
2019-02-06,24.995765686035156,25.902348419685705,29257400
2019-02-07,24.483606338500977,24.81327340083264,31403200
2019-02-08,25.40785026550293,23.92435178250427,48169600
2019-02-11,24.736745834350586,25.819935163572104,30697300
2019-02-12,26.078954696655273,25.019313627450806,36421200
2019-02-13,26.77950096130371,26.08484679245694,38153200
2019-02-14,26.879575729370117,26.720629216543212,24055400
2019-02-15,27.009090423583984,26.726519570538613,27877700
2019-02-18,26.63821029663086,26.95610328996104,18777400
2019-02-19,26.77950096130371,26.78538687142089,20523500
2019-02-20,26.961992263793945,27.020862590920512,25493000
2019-02-21,26.71474266052246,26.985539418488983,21401300
2019-02-22,27.662532806396484,26.90312247714746,17580700
2019-02-25,27.73906135559082,27.874459733317313,16801500
2019-02-26,27.786161422729492,27.544798673590883,10362900
2019-02-27,27.568344116210938,27.815592751635606,15004800
2019-02-28,27.7272891998291,27.42117247430172,17877800
2019-03-01,27.51535987854004,27.839138791616445,29872100
2019-03-06,28.286544799804688,27.921557747961764,15244200
2019-03-07,28.763383865356445,28.157034092542734,21112500
2019-03-08,28.757495880126953,28.410168807715497,25446000
2019-03-11,29.363849639892578,28.786933870261894,20201600
2019-03-12,29.416831970214844,29.316753529845602,15591300
2019-03-13,29.84657096862793,29.39916549813546,21999200
2019-03-14,29.852460861206055,29.90544303594751,17257400
2019-03-15,29.758268356323242,29.90544080343233,26054400
2019-03-18,29.705286026000977,29.581661710054878,23021400
2019-03-19,30.553001403808594,29.84657319732041,32034400
2019-03-20,29.764156341552734,30.288089890956797,25667000
2019-03-21,29.95842170715332,29.746493032971838,19660000
2019-03-22,29.46392059326172,29.711171448080794,25714700
2019-03-25,29.169578552246094,29.199012592517466,15897500
2019-03-26,29.599321365356445,29.322638696323057,13413800
2019-03-27,29.199010848999023,29.463921686969766,20805100
2019-03-28,29.02240562438965,29.734719717252897,28490000
2019-03-29,29.98197364807129,29.405057875945023,25118100
2019-04-01,30.965085983276367,30.817913517109325,25392200
2019-04-02,30.394052505493164,31.22999087488595,21442400
2019-04-03,30.482357025146484,31.071046823210644,21477200
2019-04-04,30.70606231689453,30.61187203124073,14145700
2019-04-05,30.6000919342041,30.729604393581532,8359200
2019-04-08,31.430150985717773,30.906217374299327,14400900
2019-04-09,30.81790542602539,31.306518963340316,14745400
2019-04-10,30.4705810546875,31.047498996914094,15608000
2019-04-11,30.488245010375977,30.317524430929524,10274300
2019-04-12,30.30574607849121,30.664847161813327,16905900
2019-04-15,30.217445373535156,30.370503717542213,15787300
2019-04-16,31.259424209594727,30.18212315611329,18935600
2019-04-17,30.7590389251709,31.294746498921114,26483700
2019-04-18,30.953306198120117,30.729603478314644,10706000
2019-04-22,30.199783325195312,30.58243255588786,16324700
2019-04-23,30.564773559570312,30.37050709191268,9890800
2019-04-24,29.64641571044922,30.346955693664125,19992800
2019-04-25,29.628755569458008,29.56988524829785,15916200
2019-04-26,29.681737899780273,29.71706009534409,10632700
2019-04-29,29.581655502319336,29.987850560476122,8729200
2019-04-30,29.49335479736328,29.563999182381178,11371400
2019-05-02,28.810476303100586,29.01063091311396,15906200
2019-05-03,29.669963836669922,29.110708133736072,10614000
2019-05-06,29.23434066772461,29.19901846489113,10437300
2019-05-07,29.257884979248047,29.051842191491044,15190600
2019-05-08,28.845796585083008,29.328521980934635,18474900
2019-05-09,28.575000762939453,28.845797506693795,12456600
2019-05-10,29.116594314575195,28.433714298658035,25272300
2019-05-13,27.92155647277832,28.569114333151987,18657700
2019-05-14,28.015748977661133,28.363076065677234,14183900
2019-05-15,28.22766876220703,27.756717498089074,18447400
2019-05-16,27.315210342407227,28.58089219122928,49247900
2019-05-17,28.0922794342041,27.31520903748378,34079700
2019-05-20,27.52124786376953,28.033407355654354,23909600
2019-05-21,27.90978240966797,27.727287769231417,32381300
2019-05-22,27.93921661376953,28.12759716502325,21087400
2019-05-23,28.151142120361328,27.709624832092583,15786300
2019-05-24,28.439603805541992,28.633870263315444,24936500
2019-05-27,29.546337127685547,28.845797148241996,17281600
2019-05-28,29.581655502319336,29.405049052932593,37041000
2019-05-29,29.257884979248047,29.151920630269814,17842500
2019-05-30,29.44037437438965,29.263767892735544,12877800
2019-05-31,28.845796585083008,29.146027357362204,28857900
2019-06-03,28.74571990966797,29.051836585789985,22451600
2019-06-04,28.910552978515625,28.95176107993171,19537300
2019-06-05,28.4866943359375,29.010627811694256,14392200
2019-06-06,28.728059768676758,28.78104193677424,10869100
2019-06-07,28.645645141601562,28.875233800794796,11626500
2019-06-10,28.45726776123047,28.816368933106634,11670100
2019-06-11,30.276321411132812,29.29320812095257,44669000
2019-06-12,30.311634063720703,30.346954008982447,24531300
2019-06-13,30.5235652923584,30.55300157895556,18058600
2019-06-14,30.258651733398438,30.435258195752915,20375200
2019-06-17,29.552227020263672,30.023178388995618,20551200
2019-06-18,30.611875534057617,30.023185619941124,27229300
2019-06-19,30.788471221923828,31.200554465890953,23746400
2019-06-21,30.87089729309082,31.053391969029082,20492800
2019-06-24,30.84734344482422,30.894437456534565,9338300
2019-06-25,30.246883392333984,30.723720706338327,12449700
2019-06-26,30.364622116088867,30.31752585237551,13277900
2019-06-27,30.435264587402344,30.700175459403972,14941500
2019-06-28,30.505910873413086,30.653083350512016,11106100
2019-07-01,31.583206176757812,31.259425015761316,22807300
2019-07-02,30.25275993347168,31.848108302730342,48452700
2019-07-03,30.19390296936035,30.47647382810318,19929700
2019-07-04,30.4175968170166,30.423484971805625,16192600
2019-07-05,29.64641571044922,29.66996383904631,27847600
2019-07-08,29.99374771118164,29.81714120882245,12777600
2019-07-10,30.688400268554688,30.382281299425344,28106700
2019-07-11,30.641300201416016,30.535335869656514,18567500
2019-07-12,30.500022888183594,30.882669955213533,22248600
2019-07-15,31.0180606842041,30.882662317448226,20144200
2019-07-16,31.229991912841797,31.318296276790583,17393700
2019-07-17,31.0180606842041,31.194669397572962,13876700
2019-07-18,30.959197998046875,30.970972064032054,12217200
2019-07-19,31.03572654724121,31.08870871833856,11523100
2019-07-22,30.876781463623047,30.71783494297137,11348100
2019-07-23,30.4705810546875,30.847344388258986,11146800
2019-07-24,29.8171443939209,30.07616714200523,25121800
2019-07-25,29.722942352294922,30.023173095150362,12761900
2019-07-26,29.56988525390625,30.023176621396342,12604500
2019-07-29,29.587547302246094,29.611095432365932,8462200
2019-07-30,29.44037437438965,29.534564647650058,10182500
2019-07-31,29.322635650634766,29.65818861011061,23244900
2019-08-01,28.492584228515625,28.987083698454263,45701400
2019-08-02,28.162919998168945,28.374848684546144,19834300
2019-08-05,27.079729080200195,27.432942039498734,36490300
2019-08-06,27.444717407226562,27.350527130563528,21913400
2019-08-07,27.36229705810547,26.991421917346734,20828200
2019-08-08,27.774385452270508,27.845027600775595,24237600
2019-08-09,26.77950096130371,27.491815106175473,24707500
2019-08-12,26.585227966308594,26.579342057138113,16409000
2019-08-13,27.37407684326172,26.814821060770065,19989100
2019-08-14,26.42039680480957,27.06795463634473,24950100
2019-08-15,25.837589263916016,26.496921065704292,24570500
2019-08-16,25.71985626220703,26.167261762715977,19541100
2019-08-19,25.69631004333496,26.07307114686439,27533700
2019-08-20,25.80815887451172,25.613890177999487,16865100
2019-08-21,25.99064826965332,25.66686717403786,16171800
2019-08-22,25.837589263916016,26.12604819038938,12254400
2019-08-23,25.478498458862305,25.802279704283322,26087800
2019-08-26,25.195920944213867,25.602118310449622,13270500
2019-08-27,25.502042770385742,25.40196657911447,27809400
2019-08-28,25.59623146057129,25.49615527552049,13467000
2019-08-29,26.549907684326172,25.967106070577927,23487000
2019-08-30,26.82659339904785,27.07384427720076,27305700
2019-09-02,27.085615158081055,27.403508170829546,12757600
2019-09-03,26.797155380249023,27.079726166417842,13227000
2019-09-04,27.385848999023438,27.10916408215164,12439100
2019-09-05,27.385848999023438,27.63898578559268,20284900
2019-09-06,27.344640731811523,27.344640731811523,10419000
2019-09-09,28.192359924316406,27.491819727590624,24430000
2019-09-10,28.398391723632812,28.18646307525397,21440800
2019-09-11,28.22766876220703,28.61031568182104,16872500
2019-09-12,29.251996994018555,28.622099052347558,39340500
2019-09-13,29.31086540222168,29.410941589346756,22067600
2019-09-16,28.604433059692383,29.08127253258396,26369500
2019-09-17,28.78693389892578,28.404284606987122,14473900
2019-09-18,28.492584228515625,28.845797173183307,15335300
2019-09-19,28.44548797607422,28.4925842330631,15680000
2019-09-20,28.504362106323242,28.645648661627792,23870900
2019-09-23,28.315975189208984,28.368957354875263,11946300
2019-09-24,27.627214431762695,28.0863917893595,15322500
2019-09-25,28.174694061279297,27.686080451541702,14554600
2019-09-26,28.174694061279297,28.31597835507023,12257300
2019-09-27,28.056947708129883,28.34540661525649,13450600
2019-09-30,28.109933853149414,28.05106577999842,12116600
2019-10-01,28.086393356323242,28.16880957939525,16083800
2019-10-02,26.549907684326172,27.609551065092532,24637800
2019-10-03,26.75006675720215,26.679424601926563,24569900
2019-10-04,27.427053451538086,26.903119973285712,21339100
2019-10-07,27.1032772064209,27.256335556585743,12531500
2019-10-08,26.679420471191406,27.256336182245217,14671300
2019-10-09,26.885459899902344,26.885459899902344,9509400
2019-10-10,27.809703826904297,27.11504976601011,15441700
2019-10-11,28.633872985839844,28.27477183005717,24527700
2019-10-14,28.251224517822266,28.374848836981982,11520400
2019-10-15,28.204124450683594,28.18646447766434,14669700
2019-10-16,27.550678253173828,27.898005275358912,24417100
2019-10-17,27.497699737548828,27.662534406919335,14158400
2019-10-18,27.097387313842773,27.60366083647686,16452100
2019-10-21,27.792041778564453,27.326976350154787,13486800
2019-10-22,27.84502410888672,27.83325004466682,15194800
2019-10-23,27.733177185058594,28.021633933098514,12362800
2019-10-24,27.52124786376953,27.9392170784609,14646600
2019-10-25,28.586774826049805,28.10993532415067,21754000
2019-10-28,28.669189453125,28.639755416629228,10932200
2019-10-29,28.639759063720703,28.498472526606797,10091200
2019-10-30,28.604433059692383,28.492582823387306,15325200
2019-10-31,27.786161422729492,28.315980941347284,21765000
2019-11-01,28.51613426208496,28.139373134085993,20151300
2019-11-04,29.328529357910156,28.892900108506325,20980000
2019-11-05,29.357959747314453,29.47569815665006,15951200
2019-11-06,29.251996994018555,29.375623565663336,14879300
2019-11-07,29.499248504638672,29.340301976941138,26788900
2019-11-08,28.951753616333008,29.040057951273464,19854000
2019-11-11,28.333635330200195,28.516127696365267,20385800
2019-11-12,28.1982421875,28.433716759003964,13130500
2019-11-13,27.73906135559082,28.051068460995857,16882100
2019-11-14,27.66842269897461,27.874463246335857,14155900
2019-11-18,28.027524948120117,28.092281192846283,16777800
2019-11-19,28.357181549072266,28.321861604579492,13108100
2019-11-21,28.504362106323242,28.115826886327742,15624200
2019-11-22,29.452146530151367,28.580885997549892,27680500
2019-11-25,29.940765380859375,29.75238481322862,24507100
2019-11-26,30.152692794799805,29.787703495618302,32446500
2019-11-27,29.77593231201172,29.98197285170064,13507600
2019-11-28,29.65230369567871,29.764156191508963,10145300
2019-11-29,29.422714233398438,29.65230288281667,10290800
2019-12-02,30.223329544067383,29.522789603570317,23952200
2019-12-03,29.681737899780273,30.170351499549835,13479700
2019-12-04,29.97608184814453,29.92310192497776,9105800
2019-12-05,29.99374771118164,29.846575251603394,9503500
2019-12-06,30.22922134399414,30.170353260292213,13892600
2019-12-09,30.282201766967773,30.759041301811457,19388300
2019-12-10,30.14091682434082,30.152690889280677,13878600
2019-12-11,30.511795043945312,30.24688417064102,15572100
2019-12-12,31.171127319335938,30.670739610464953,25140900
2019-12-13,31.647960662841797,31.37716391089133,28172500
2019-12-16,31.400714874267578,32.08359497097891,21806800
2019-12-17,31.447803497314453,31.34772732368771,13570300
2019-12-18,31.477243423461914,31.36539092743315,22924500
2019-12-19,31.789243698120117,31.49489884906345,17683200
2019-12-20,32.25431442260742,32.242540357220925,42124200
2019-12-23,32.13069152832031,32.319072091504964,10225700
2019-12-26,32.25431442260742,32.26608848799392,20410000
2019-12-27,32.389896392822266,32.62557108948714,13920400
2019-12-30,32.2086067199707,32.420109275937,11928100
2020-01-02,32.83102798461914,32.61952541602714,17509700
2020-01-03,32.58930587768555,32.43823362804123,17284800
2020-01-06,32.395938873291016,32.51075297190688,32787800
2020-01-07,32.63160705566406,32.32946254588939,16326400
2020-01-08,32.63764953613281,32.75246592728894,15298500
2020-01-09,32.2086067199707,32.480537260396034,14638000
2020-01-10,32.244873046875,32.480545473106815,9129200
2020-01-13,33.41718673706055,32.41406692422543,27497400
2020-01-14,33.622642517089844,33.417184147003205,27817000
2020-01-15,33.51386642456055,33.41718027954363,21425300
2020-01-16,33.33863067626953,33.59847519033021,13149100
2020-01-17,34.44447708129883,33.991260277597526,36524100
2020-01-20,34.66202926635742,34.444484783108926,16746300
2020-01-21,33.85831832885742,34.323621223384016,25436800
2020-01-22,34.02147674560547,34.202763019240734,17269400
2020-01-23,33.53804016113281,33.49574011471332,23028900
2020-01-24,32.5107536315918,33.61055962651908,19744800
2020-01-27,30.52263832092285,31.217571637282656,38779700
2020-01-28,30.939603805541992,30.939603805541992,23046400
2020-01-29,30.66767120361328,31.241746298017397,23323000
2020-01-30,31.120887756347656,30.196326197554512,23083200
2020-01-31,30.37761116027832,30.79456977958254,29988200
2020-02-03,30.764362335205078,30.516603861408772,18858200
